order_id,order_date,order_time,customer_id,menu_item_id,quantity,total_price,payment_method,order_type,item_name,category,price,cost,name,email,phone
6470,10/28/2023,12:18 AM,34,10,5,40,Card,Dine-in,Cheesecake,Dessert,8,4,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
6471,7/2/2024,5:34 PM,79,2,1,15,Online,Delivery,Bruschetta,Appetizer,15,7,Lennie Follin,lfollin26@w3.org,647-206-4256
6472,1/1/2024,2:15 AM,70,6,2,32,Online,Dine-in,Grilled Salmon,Main Course,16,9,Cad Jeves,cjeves1x@freewebs.com,668-140-9665
6473,2/8/2023,8:21 AM,44,11,4,40,Online,Dine-in,Tiramisu,Dessert,10,6,Sarita Bockh,sbockh17@feedburner.com,670-491-3908
6474,3/1/2023,3:41 PM,28,1,5,50,Online,Dine-in,Garlic Bread,Appetizer,10,6,Moore Stutter,mstutterr@w3.org,972-346-7038
6475,7/22/2023,8:11 AM,2,9,3,21,Cash,Dine-in,Chocolate Cake,Dessert,7,4,Hinda Dibling,hdibling1@prlog.org,622-873-6297
6476,12/2/2023,3:06 PM,68,6,4,64,Cash,Delivery,Grilled Salmon,Main Course,16,9,Talia Scullin,tscullin1v@bravesites.com,590-310-1484
6477,11/30/2023,12:15 AM,52,12,5,40,Cash,Delivery,Mango Smoothie,Beverage,8,4,Ardyce Pomery,apomery1f@skyrock.com,425-901-0338
6478,11/25/2024,10:36 PM,26,1,1,10,Card,Takeaway,Garlic Bread,Appetizer,10,6,Tim Korejs,tkorejsp@hc360.com,549-990-9992
6479,7/18/2023,6:54 AM,3,5,1,12,Online,Takeaway,Chicken Burger,Main Course,12,7,Rosalind Kield,rkield2@nyu.edu,917-741-6998
6480,5/30/2024,6:25 PM,28,15,5,50,Card,Delivery,Chocolate Milkshake,Beverage,10,6,Moore Stutter,mstutterr@w3.org,972-346-7038
6481,4/9/2023,8:52 PM,2,5,1,12,Card,Takeaway,Chicken Burger,Main Course,12,7,Hinda Dibling,hdibling1@prlog.org,622-873-6297
6483,7/6/2024,9:29 AM,9,9,2,14,Cash,Takeaway,Chocolate Cake,Dessert,7,4,Janot Kittle,jkittle8@slashdot.org,627-446-5586
6485,10/15/2024,3:00 PM,19,5,3,36,Online,Takeaway,Chicken Burger,Main Course,12,7,Vidovik Khadir,vkhadiri@si.edu,563-462-1994
6487,9/14/2023,2:53 PM,32,9,2,14,Card,Takeaway,Chocolate Cake,Dessert,7,4,Gabi Margram,gmargramv@tmall.com,397-883-4799
6490,7/18/2023,6:47 AM,74,13,4,32,Cash,Takeaway,Apple Smoothie,Beverage,8,4,Anthiathia Servant,aservant21@state.gov,623-589-7032
6491,7/30/2023,10:44 AM,29,8,3,45,Card,Dine-in,Vegetable Stir Fry,Main Course,15,8,Berny Smurfitt,bsmurfitts@ebay.co.uk,106-973-2757
6492,1/15/2023,7:58 AM,88,10,3,24,Online,Takeaway,Cheesecake,Dessert,8,4,Gothart Shave,gshave2f@ow.ly,768-461-5329
6493,11/10/2024,12:35 PM,10,2,5,75,Card,Dine-in,Bruschetta,Appetizer,15,7,Brittan Foston,bfoston9@soundcloud.com,123-471-6364
6494,1/3/2023,1:07 PM,59,13,2,16,Cash,Delivery,Apple Smoothie,Beverage,8,4,Florina Godbald,fgodbald1m@comcast.net,541-331-9338
6495,7/2/2024,7:46 AM,84,10,1,8,Cash,Dine-in,Cheesecake,Dessert,8,4,Bryn Charlwood,bcharlwood2b@sakura.ne.jp,181-792-8292
6496,11/11/2024,4:58 AM,95,1,5,50,Card,Takeaway,Garlic Bread,Appetizer,10,6,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
6497,2/8/2023,4:44 AM,7,12,1,8,Cash,Takeaway,Mango Smoothie,Beverage,8,4,Jennie Hannigane,jhannigane6@godaddy.com,517-761-8565
6498,1/5/2024,4:50 PM,20,3,1,7,Card,Delivery,Spring Rolls,Appetizer,7,4,Zelda Chater,zchaterj@ycombinator.com,656-451-7302
6499,6/14/2024,11:01 PM,50,13,1,8,Card,Dine-in,Apple Smoothie,Beverage,8,4,Debi Boulding,dboulding1d@wikispaces.com,848-897-9014
6500,12/9/2024,1:47 PM,94,10,4,32,Card,Dine-in,Cheesecake,Dessert,8,4,Haley Langdon,hlangdon2l@zdnet.com,311-710-1642
6501,2/20/2024,3:26 AM,39,15,5,50,Card,Takeaway,Chocolate Milkshake,Beverage,10,6,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
6502,3/24/2023,2:19 AM,33,5,2,24,Card,Delivery,Chicken Burger,Main Course,12,7,Isabella Cereceres,icereceresw@jalbum.net,169-555-6383
6504,9/6/2023,9:17 PM,26,8,3,45,Online,Dine-in,Vegetable Stir Fry,Main Course,15,8,Tim Korejs,tkorejsp@hc360.com,549-990-9992
6505,2/1/2024,4:26 AM,93,15,5,50,Online,Dine-in,Chocolate Milkshake,Beverage,10,6,Zora Hanburry,zhanburry2k@msu.edu,999-615-4136
6506,10/11/2023,6:55 AM,97,12,3,24,Cash,Dine-in,Mango Smoothie,Beverage,8,4,Shane Ollenbuttel,sollenbuttel2o@bloomberg.com,149-337-0952
6507,6/14/2023,10:47 AM,11,2,4,60,Online,Dine-in,Bruschetta,Appetizer,15,7,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
6508,1/9/2024,10:19 AM,76,11,1,10,Cash,Dine-in,Tiramisu,Dessert,10,6,Shanon Arrington,sarrington23@addtoany.com,921-277-5012
6509,4/29/2024,12:58 PM,29,13,5,40,Cash,Delivery,Apple Smoothie,Beverage,8,4,Berny Smurfitt,bsmurfitts@ebay.co.uk,106-973-2757
6511,10/8/2024,9:41 AM,11,2,3,45,Online,Dine-in,Bruschetta,Appetizer,15,7,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
6512,8/19/2023,9:37 AM,74,2,2,30,Cash,Takeaway,Bruschetta,Appetizer,15,7,Anthiathia Servant,aservant21@state.gov,623-589-7032
6514,5/26/2024,3:21 AM,62,6,1,16,Cash,Dine-in,Grilled Salmon,Main Course,16,9,Allyson Ventam,aventam1p@sfgate.com,721-388-9475
6515,6/28/2023,6:29 PM,14,2,2,30,Card,Takeaway,Bruschetta,Appetizer,15,7,Madelyn McOnie,mmconied@whitehouse.gov,561-238-7281
6516,2/20/2024,5:44 PM,66,11,5,50,Online,Dine-in,Tiramisu,Dessert,10,6,Cletis Itscowics,citscowics1t@nasa.gov,193-750-9969
6517,8/21/2023,7:57 PM,13,1,5,50,Cash,Dine-in,Garlic Bread,Appetizer,10,6,Riley Kebbell,rkebbellc@umn.edu,903-382-8460
6518,4/17/2024,11:47 PM,81,7,1,20,Online,Takeaway,Spaghetti Carbonara,Main Course,20,14,Dahlia Keyser,dkeyser28@edublogs.org,386-739-5165
6519,11/30/2024,7:59 PM,92,14,2,12,Card,Takeaway,Banana Smoothie,Beverage,6,3,Tresa Goare,tgoare2j@sciencedaily.com,378-545-5623
6520,3/27/2024,5:30 PM,96,1,3,30,Online,Takeaway,Garlic Bread,Appetizer,10,6,Andrej McGinty,amcginty2n@blogger.com,942-430-2232
6521,6/27/2023,2:04 AM,90,8,5,75,Card,Dine-in,Vegetable Stir Fry,Main Course,15,8,Priscilla Dundredge,pdundredge2h@hc360.com,465-435-0228
6522,2/9/2023,9:52 AM,34,11,4,40,Card,Dine-in,Tiramisu,Dessert,10,6,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
6523,7/30/2024,1:11 PM,72,8,2,30,Online,Delivery,Vegetable Stir Fry,Main Course,15,8,Joana Ollis,jollis1z@wufoo.com,239-427-4516
6524,10/12/2024,9:12 PM,54,10,5,40,Card,Takeaway,Cheesecake,Dessert,8,4,Veronike Westell,vwestell1h@hexun.com,494-671-1136
6526,11/11/2024,3:02 AM,68,3,1,7,Cash,Dine-in,Spring Rolls,Appetizer,7,4,Talia Scullin,tscullin1v@bravesites.com,590-310-1484
6527,7/28/2024,8:22 PM,50,5,4,48,Cash,Takeaway,Chicken Burger,Main Course,12,7,Debi Boulding,dboulding1d@wikispaces.com,848-897-9014
6528,3/2/2023,9:04 AM,61,8,2,30,Card,Dine-in,Vegetable Stir Fry,Main Course,15,8,Karon Conibere,kconibere1o@mashable.com,964-921-6801
6529,12/15/2024,8:32 PM,36,9,2,14,Card,Delivery,Chocolate Cake,Dessert,7,4,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
6530,11/25/2023,9:07 PM,58,3,1,7,Online,Takeaway,Spring Rolls,Appetizer,7,4,Leshia Bankhurst,lbankhurst1l@squarespace.com,686-896-5224
6531,11/16/2024,3:41 PM,21,9,5,35,Online,Takeaway,Chocolate Cake,Dessert,7,4,Margarette Leile,mleilek@diigo.com,485-734-6385
6532,12/6/2024,12:58 AM,27,9,5,35,Card,Delivery,Chocolate Cake,Dessert,7,4,Lacy Ettridge,lettridgeq@java.com,492-624-0297
6533,6/16/2024,12:13 AM,63,7,4,80,Card,Takeaway,Spaghetti Carbonara,Main Course,20,14,Myrta Doble,mdoble1q@theglobeandmail.com,930-251-4907
6534,8/16/2023,1:54 PM,91,12,1,8,Card,Delivery,Mango Smoothie,Beverage,8,4,Che Attenborrow,cattenborrow2i@infoseek.co.jp,705-562-6482
6535,7/8/2024,8:40 AM,34,4,2,30,Card,Delivery,Margherita Pizza,Main Course,15,10,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
6536,4/4/2024,9:23 AM,92,14,5,30,Cash,Delivery,Banana Smoothie,Beverage,6,3,Tresa Goare,tgoare2j@sciencedaily.com,378-545-5623
6537,5/29/2024,7:14 PM,48,14,3,18,Cash,Takeaway,Banana Smoothie,Beverage,6,3,Norrie Ilyin,nilyin1b@census.gov,628-952-0729
6538,8/19/2024,5:39 PM,42,12,3,24,Online,Takeaway,Mango Smoothie,Beverage,8,4,Giffie Di Boldi,gdi15@furl.net,829-343-2360
6541,1/16/2024,10:49 AM,66,6,5,80,Online,Dine-in,Grilled Salmon,Main Course,16,9,Cletis Itscowics,citscowics1t@nasa.gov,193-750-9969
6542,4/29/2024,1:14 AM,38,5,2,24,Cash,Takeaway,Chicken Burger,Main Course,12,7,Tabor Coulsen,tcoulsen11@pinterest.com,617-226-3542
6543,6/22/2023,4:50 PM,39,1,1,10,Cash,Dine-in,Garlic Bread,Appetizer,10,6,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
6544,12/15/2024,5:09 AM,20,2,4,60,Online,Dine-in,Bruschetta,Appetizer,15,7,Zelda Chater,zchaterj@ycombinator.com,656-451-7302
6545,11/24/2024,8:22 PM,87,7,2,40,Online,Delivery,Spaghetti Carbonara,Main Course,20,14,Brianne Moehle,bmoehle2e@livejournal.com,835-372-2206
6546,6/5/2023,12:03 AM,84,11,4,40,Online,Takeaway,Tiramisu,Dessert,10,6,Bryn Charlwood,bcharlwood2b@sakura.ne.jp,181-792-8292
6547,1/8/2023,5:26 AM,22,9,5,35,Card,Takeaway,Chocolate Cake,Dessert,7,4,Correy Josiah,cjosiahl@usda.gov,104-295-2452
6548,5/20/2023,11:24 AM,82,10,4,32,Card,Takeaway,Cheesecake,Dessert,8,4,Iver Sherrett,isherrett29@studiopress.com,501-369-7913
6549,12/29/2023,12:30 AM,67,5,2,24,Card,Takeaway,Chicken Burger,Main Course,12,7,Rahal Coskerry,rcoskerry1u@pbs.org,612-538-5127
6550,1/4/2024,1:35 AM,27,10,3,24,Online,Delivery,Cheesecake,Dessert,8,4,Lacy Ettridge,lettridgeq@java.com,492-624-0297
6551,6/27/2023,10:33 PM,24,10,4,32,Cash,Delivery,Cheesecake,Dessert,8,4,Jorie Dibdale,jdibdalen@businessinsider.com,173-875-2570
6552,10/16/2024,2:21 PM,72,13,1,8,Card,Delivery,Apple Smoothie,Beverage,8,4,Joana Ollis,jollis1z@wufoo.com,239-427-4516
6553,11/25/2024,3:33 PM,72,10,3,24,Card,Takeaway,Cheesecake,Dessert,8,4,Joana Ollis,jollis1z@wufoo.com,239-427-4516
6555,4/16/2024,3:55 AM,22,1,3,30,Online,Dine-in,Garlic Bread,Appetizer,10,6,Correy Josiah,cjosiahl@usda.gov,104-295-2452
6556,7/5/2023,12:34 PM,73,9,1,7,Online,Dine-in,Chocolate Cake,Dessert,7,4,Timoteo Perrelli,tperrelli20@typepad.com,177-774-5741
6558,5/17/2023,12:28 AM,54,11,2,20,Cash,Delivery,Tiramisu,Dessert,10,6,Veronike Westell,vwestell1h@hexun.com,494-671-1136
6559,11/10/2024,10:00 PM,37,9,3,21,Cash,Dine-in,Chocolate Cake,Dessert,7,4,Trevar Cobby,tcobby10@examiner.com,160-918-7308
6560,1/13/2024,5:45 PM,17,1,4,40,Card,Takeaway,Garlic Bread,Appetizer,10,6,Hurleigh Radnedge,hradnedgeg@myspace.com,536-375-7518
6562,2/16/2023,7:10 AM,56,13,1,8,Online,Takeaway,Apple Smoothie,Beverage,8,4,Vittoria Horbart,vhorbart1j@guardian.co.uk,235-285-7340
6563,9/23/2024,9:46 PM,16,3,1,7,Online,Dine-in,Spring Rolls,Appetizer,7,4,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
6565,12/4/2024,4:21 PM,96,15,2,20,Online,Dine-in,Chocolate Milkshake,Beverage,10,6,Andrej McGinty,amcginty2n@blogger.com,942-430-2232
6566,4/22/2023,5:33 PM,17,7,1,20,Cash,Delivery,Spaghetti Carbonara,Main Course,20,14,Hurleigh Radnedge,hradnedgeg@myspace.com,536-375-7518
6568,3/4/2024,7:08 PM,30,4,1,15,Cash,Delivery,Margherita Pizza,Main Course,15,10,Carolina Burner,cburnert@stanford.edu,280-893-8398
6570,10/10/2024,11:45 AM,91,5,4,48,Card,Delivery,Chicken Burger,Main Course,12,7,Che Attenborrow,cattenborrow2i@infoseek.co.jp,705-562-6482
6571,8/29/2024,7:32 AM,97,6,4,64,Card,Dine-in,Grilled Salmon,Main Course,16,9,Shane Ollenbuttel,sollenbuttel2o@bloomberg.com,149-337-0952
6572,12/29/2024,8:50 AM,46,1,1,10,Online,Dine-in,Garlic Bread,Appetizer,10,6,Maribel Nicklin,mnicklin19@goo.gl,878-949-7968
6573,10/7/2024,6:17 AM,17,11,3,30,Online,Dine-in,Tiramisu,Dessert,10,6,Hurleigh Radnedge,hradnedgeg@myspace.com,536-375-7518
6574,1/2/2023,9:13 AM,70,5,4,48,Card,Dine-in,Chicken Burger,Main Course,12,7,Cad Jeves,cjeves1x@freewebs.com,668-140-9665
6575,8/17/2023,10:02 AM,17,7,5,100,Card,Takeaway,Spaghetti Carbonara,Main Course,20,14,Hurleigh Radnedge,hradnedgeg@myspace.com,536-375-7518
6576,10/18/2024,9:57 AM,86,4,1,15,Online,Dine-in,Margherita Pizza,Main Course,15,10,Micki Innis,minnis2d@stanford.edu,513-601-8076
6577,6/17/2024,11:41 AM,25,10,2,16,Online,Delivery,Cheesecake,Dessert,8,4,Gabie Nelthrop,gnelthropo@harvard.edu,298-742-3720
6578,7/14/2024,11:33 AM,63,9,1,7,Online,Dine-in,Chocolate Cake,Dessert,7,4,Myrta Doble,mdoble1q@theglobeandmail.com,930-251-4907
6579,11/16/2024,4:50 PM,64,12,2,16,Online,Delivery,Mango Smoothie,Beverage,8,4,Karena Cawthery,kcawthery1r@stanford.edu,191-680-7120
6580,11/19/2024,9:32 AM,61,2,4,60,Card,Takeaway,Bruschetta,Appetizer,15,7,Karon Conibere,kconibere1o@mashable.com,964-921-6801
6581,4/8/2024,12:50 PM,34,8,5,75,Online,Takeaway,Vegetable Stir Fry,Main Course,15,8,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
6582,6/6/2023,12:28 AM,100,7,5,100,Card,Takeaway,Spaghetti Carbonara,Main Course,20,14,Orly Engelmann,oengelmann2r@xinhuanet.com,538-703-9672
6583,6/19/2023,7:03 AM,34,6,3,48,Card,Delivery,Grilled Salmon,Main Course,16,9,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
6584,12/6/2024,5:13 PM,50,3,2,14,Cash,Takeaway,Spring Rolls,Appetizer,7,4,Debi Boulding,dboulding1d@wikispaces.com,848-897-9014
6586,5/11/2023,5:23 AM,57,5,4,48,Online,Delivery,Chicken Burger,Main Course,12,7,Olivie Saunper,osaunper1k@surveymonkey.com,583-463-4116
6587,5/3/2023,11:53 AM,52,10,5,40,Cash,Takeaway,Cheesecake,Dessert,8,4,Ardyce Pomery,apomery1f@skyrock.com,425-901-0338
6588,4/22/2024,7:16 AM,70,6,4,64,Online,Takeaway,Grilled Salmon,Main Course,16,9,Cad Jeves,cjeves1x@freewebs.com,668-140-9665
6589,4/25/2024,8:42 AM,83,14,5,30,Cash,Takeaway,Banana Smoothie,Beverage,6,3,Alva Mattecot,amattecot2a@dailymail.co.uk,375-293-1247
6590,12/1/2024,8:30 AM,19,12,3,24,Card,Takeaway,Mango Smoothie,Beverage,8,4,Vidovik Khadir,vkhadiri@si.edu,563-462-1994
6591,2/18/2024,2:53 PM,20,4,1,15,Cash,Delivery,Margherita Pizza,Main Course,15,10,Zelda Chater,zchaterj@ycombinator.com,656-451-7302
6592,3/30/2023,8:12 AM,33,11,3,30,Card,Takeaway,Tiramisu,Dessert,10,6,Isabella Cereceres,icereceresw@jalbum.net,169-555-6383
6593,3/14/2024,11:30 PM,29,5,1,12,Online,Takeaway,Chicken Burger,Main Course,12,7,Berny Smurfitt,bsmurfitts@ebay.co.uk,106-973-2757
6596,11/7/2024,9:09 PM,1,7,5,100,Online,Dine-in,Spaghetti Carbonara,Main Course,20,14,Lynea Cohalan,lcohalan0@mtv.com,543-211-8741
6598,6/24/2024,3:52 PM,31,6,4,64,Online,Dine-in,Grilled Salmon,Main Course,16,9,Vanessa Swatheridge,vswatheridgeu@yellowbook.com,502-156-7557
6599,5/18/2024,2:47 PM,73,13,2,16,Online,Dine-in,Apple Smoothie,Beverage,8,4,Timoteo Perrelli,tperrelli20@typepad.com,177-774-5741
6600,12/17/2023,3:43 PM,84,4,2,30,Cash,Delivery,Margherita Pizza,Main Course,15,10,Bryn Charlwood,bcharlwood2b@sakura.ne.jp,181-792-8292
6601,3/5/2023,8:55 AM,25,14,5,30,Cash,Delivery,Banana Smoothie,Beverage,6,3,Gabie Nelthrop,gnelthropo@harvard.edu,298-742-3720
6602,11/29/2024,12:35 PM,74,13,1,8,Cash,Dine-in,Apple Smoothie,Beverage,8,4,Anthiathia Servant,aservant21@state.gov,623-589-7032
6603,3/28/2023,6:53 AM,83,9,2,14,Online,Dine-in,Chocolate Cake,Dessert,7,4,Alva Mattecot,amattecot2a@dailymail.co.uk,375-293-1247
6604,6/7/2024,5:07 PM,95,14,1,6,Card,Dine-in,Banana Smoothie,Beverage,6,3,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
6606,2/17/2024,2:04 AM,25,6,3,48,Online,Dine-in,Grilled Salmon,Main Course,16,9,Gabie Nelthrop,gnelthropo@harvard.edu,298-742-3720
6607,3/10/2024,8:43 AM,63,2,2,30,Card,Delivery,Bruschetta,Appetizer,15,7,Myrta Doble,mdoble1q@theglobeandmail.com,930-251-4907
6608,6/13/2024,9:54 PM,76,11,4,40,Card,Takeaway,Tiramisu,Dessert,10,6,Shanon Arrington,sarrington23@addtoany.com,921-277-5012
6609,2/25/2024,5:40 PM,34,4,1,15,Cash,Takeaway,Margherita Pizza,Main Course,15,10,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
6610,4/8/2023,11:38 AM,95,2,5,75,Online,Takeaway,Bruschetta,Appetizer,15,7,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
6611,5/15/2024,9:41 PM,80,7,3,60,Online,Takeaway,Spaghetti Carbonara,Main Course,20,14,Prinz Strapp,pstrapp27@sourceforge.net,502-659-4665
6612,8/31/2023,9:23 PM,72,9,2,14,Cash,Takeaway,Chocolate Cake,Dessert,7,4,Joana Ollis,jollis1z@wufoo.com,239-427-4516
6613,8/10/2024,9:42 PM,50,9,2,14,Online,Delivery,Chocolate Cake,Dessert,7,4,Debi Boulding,dboulding1d@wikispaces.com,848-897-9014
6614,10/17/2023,2:33 AM,72,7,3,60,Online,Dine-in,Spaghetti Carbonara,Main Course,20,14,Joana Ollis,jollis1z@wufoo.com,239-427-4516
6615,10/24/2023,9:59 PM,16,6,1,16,Card,Dine-in,Grilled Salmon,Main Course,16,9,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
6616,6/6/2024,2:35 AM,86,3,5,35,Cash,Dine-in,Spring Rolls,Appetizer,7,4,Micki Innis,minnis2d@stanford.edu,513-601-8076
6617,1/7/2023,12:36 AM,86,6,5,80,Card,Delivery,Grilled Salmon,Main Course,16,9,Micki Innis,minnis2d@stanford.edu,513-601-8076
6618,9/11/2023,1:10 AM,9,13,5,40,Cash,Delivery,Apple Smoothie,Beverage,8,4,Janot Kittle,jkittle8@slashdot.org,627-446-5586
6619,1/3/2024,7:13 PM,61,6,5,80,Cash,Delivery,Grilled Salmon,Main Course,16,9,Karon Conibere,kconibere1o@mashable.com,964-921-6801
6620,2/3/2023,9:17 AM,74,2,5,75,Card,Takeaway,Bruschetta,Appetizer,15,7,Anthiathia Servant,aservant21@state.gov,623-589-7032
6621,8/13/2023,11:55 AM,64,9,5,35,Cash,Dine-in,Chocolate Cake,Dessert,7,4,Karena Cawthery,kcawthery1r@stanford.edu,191-680-7120
6622,3/17/2024,11:25 AM,50,12,4,32,Cash,Takeaway,Mango Smoothie,Beverage,8,4,Debi Boulding,dboulding1d@wikispaces.com,848-897-9014
6625,4/28/2023,9:49 PM,82,2,2,30,Online,Takeaway,Bruschetta,Appetizer,15,7,Iver Sherrett,isherrett29@studiopress.com,501-369-7913
6627,3/8/2023,11:52 AM,100,3,1,7,Online,Takeaway,Spring Rolls,Appetizer,7,4,Orly Engelmann,oengelmann2r@xinhuanet.com,538-703-9672
6629,12/15/2023,8:16 AM,43,8,3,45,Cash,Dine-in,Vegetable Stir Fry,Main Course,15,8,Netti Kerwood,nkerwood16@instagram.com,695-359-4275
6631,7/4/2024,1:43 PM,43,11,1,10,Card,Takeaway,Tiramisu,Dessert,10,6,Netti Kerwood,nkerwood16@instagram.com,695-359-4275
6632,6/15/2024,2:56 AM,5,6,1,16,Cash,Dine-in,Grilled Salmon,Main Course,16,9,Steven Klosges,sklosges4@amazon.co.uk,378-930-8342
6633,7/23/2024,2:43 PM,60,10,5,40,Card,Takeaway,Cheesecake,Dessert,8,4,Martainn Latan,mlatan1n@scribd.com,769-466-0333
6635,6/8/2024,8:43 PM,17,3,2,14,Card,Delivery,Spring Rolls,Appetizer,7,4,Hurleigh Radnedge,hradnedgeg@myspace.com,536-375-7518
6636,10/28/2023,7:07 AM,100,9,2,14,Cash,Takeaway,Chocolate Cake,Dessert,7,4,Orly Engelmann,oengelmann2r@xinhuanet.com,538-703-9672
6638,12/6/2024,1:19 AM,44,3,1,7,Cash,Delivery,Spring Rolls,Appetizer,7,4,Sarita Bockh,sbockh17@feedburner.com,670-491-3908
6639,8/15/2023,9:11 PM,26,10,3,24,Cash,Dine-in,Cheesecake,Dessert,8,4,Tim Korejs,tkorejsp@hc360.com,549-990-9992
6640,1/4/2023,11:56 AM,81,10,3,24,Cash,Delivery,Cheesecake,Dessert,8,4,Dahlia Keyser,dkeyser28@edublogs.org,386-739-5165
6641,1/18/2024,9:57 AM,13,3,2,14,Cash,Takeaway,Spring Rolls,Appetizer,7,4,Riley Kebbell,rkebbellc@umn.edu,903-382-8460
6642,7/30/2024,9:53 PM,53,4,2,30,Online,Dine-in,Margherita Pizza,Main Course,15,10,Howard Withrop,hwithrop1g@4shared.com,783-281-8942
6643,5/26/2024,4:41 AM,25,15,2,20,Online,Dine-in,Chocolate Milkshake,Beverage,10,6,Gabie Nelthrop,gnelthropo@harvard.edu,298-742-3720
6645,7/18/2023,4:51 AM,89,14,5,30,Online,Dine-in,Banana Smoothie,Beverage,6,3,Marlo Dormand,mdormand2g@geocities.com,171-720-3110
6647,8/26/2023,10:45 PM,43,12,3,24,Card,Dine-in,Mango Smoothie,Beverage,8,4,Netti Kerwood,nkerwood16@instagram.com,695-359-4275
6648,11/27/2023,9:17 AM,39,13,2,16,Card,Delivery,Apple Smoothie,Beverage,8,4,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
6649,4/19/2023,5:18 PM,75,2,1,15,Cash,Takeaway,Bruschetta,Appetizer,15,7,Freedman Guitonneau,fguitonneau22@patch.com,126-146-3322
6650,3/31/2023,6:14 PM,3,6,2,32,Online,Takeaway,Grilled Salmon,Main Course,16,9,Rosalind Kield,rkield2@nyu.edu,917-741-6998
6651,1/29/2023,7:28 PM,76,11,5,50,Cash,Takeaway,Tiramisu,Dessert,10,6,Shanon Arrington,sarrington23@addtoany.com,921-277-5012
6652,9/17/2024,3:21 AM,40,14,4,24,Cash,Delivery,Banana Smoothie,Beverage,6,3,Darlene Abbs,dabbs13@spotify.com,725-645-6070
6653,1/31/2023,7:01 PM,97,13,2,16,Card,Takeaway,Apple Smoothie,Beverage,8,4,Shane Ollenbuttel,sollenbuttel2o@bloomberg.com,149-337-0952
6654,11/5/2023,9:50 AM,61,10,4,32,Card,Takeaway,Cheesecake,Dessert,8,4,Karon Conibere,kconibere1o@mashable.com,964-921-6801
6656,6/26/2024,8:24 PM,22,13,5,40,Online,Delivery,Apple Smoothie,Beverage,8,4,Correy Josiah,cjosiahl@usda.gov,104-295-2452
6657,1/13/2023,3:38 AM,70,12,5,40,Online,Delivery,Mango Smoothie,Beverage,8,4,Cad Jeves,cjeves1x@freewebs.com,668-140-9665
6658,9/4/2023,11:46 AM,81,9,4,28,Card,Takeaway,Chocolate Cake,Dessert,7,4,Dahlia Keyser,dkeyser28@edublogs.org,386-739-5165
6659,9/27/2024,11:20 AM,95,14,2,12,Cash,Takeaway,Banana Smoothie,Beverage,6,3,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
6660,2/13/2023,10:28 PM,87,11,5,50,Card,Takeaway,Tiramisu,Dessert,10,6,Brianne Moehle,bmoehle2e@livejournal.com,835-372-2206
6661,10/5/2024,1:25 PM,39,6,4,64,Card,Delivery,Grilled Salmon,Main Course,16,9,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
6662,2/21/2024,5:49 PM,73,4,5,75,Card,Dine-in,Margherita Pizza,Main Course,15,10,Timoteo Perrelli,tperrelli20@typepad.com,177-774-5741
6663,5/22/2023,9:10 AM,38,11,1,10,Online,Delivery,Tiramisu,Dessert,10,6,Tabor Coulsen,tcoulsen11@pinterest.com,617-226-3542
6664,11/14/2024,1:20 PM,6,14,1,6,Cash,Delivery,Banana Smoothie,Beverage,6,3,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
6665,1/12/2023,8:01 AM,87,6,5,80,Cash,Dine-in,Grilled Salmon,Main Course,16,9,Brianne Moehle,bmoehle2e@livejournal.com,835-372-2206
6667,3/15/2023,2:42 AM,60,11,2,20,Cash,Delivery,Tiramisu,Dessert,10,6,Martainn Latan,mlatan1n@scribd.com,769-466-0333
6668,1/10/2024,9:16 PM,27,9,3,21,Cash,Takeaway,Chocolate Cake,Dessert,7,4,Lacy Ettridge,lettridgeq@java.com,492-624-0297
6669,5/20/2024,10:58 AM,87,10,3,24,Cash,Dine-in,Cheesecake,Dessert,8,4,Brianne Moehle,bmoehle2e@livejournal.com,835-372-2206
6670,7/26/2024,7:12 AM,4,3,1,7,Online,Dine-in,Spring Rolls,Appetizer,7,4,Andra Boucher,aboucher3@skype.com,908-789-3689
6671,8/18/2023,12:28 AM,98,2,2,30,Online,Delivery,Bruschetta,Appetizer,15,7,Murdoch Pyett,mpyett2p@ustream.tv,559-585-3339
